# chirp_mass mass_ratio spin_1z spin_2z coalescence_time coalescence_phase luminosity_distance inclination longitude latitude psi
5.694509998677402036e+05 7.512542421936100334e-01 6.714956841987494707e-02 7.659887412833118470e-01 3.081932381398588561e+01 2.940257165132986295e+00 1.140102740196325976e+04 1.232717362098538549e+00 4.646887449160120864e-01 -7.782474306928689745e-02 9.441219642125773248e-01
5.693666200503440341e+05 7.542376387653181302e-01 4.591758972043183396e-02 7.929484196390947925e-01 3.081932268005511588e+01 2.943795035263998106e+00 1.142632315996064062e+04 1.908892705224560782e+00 3.780215600478223248e+00 9.615035734872077189e-01 2.292812137196393429e+00
5.693761143341957359e+05 7.514377191937343659e-01 6.401339783961584873e-02 7.701118506402458985e-01 3.081932375602769270e+01 2.940937765822619898e+00 1.139171481842395769e+04 1.909052663157395413e+00 3.793364905069323445e+00 9.658040994349171848e-01 2.301655027680893806e+00
5.693733431914792163e+05 7.535686301535911014e-01 5.002192988854855388e-02 7.875741486868524932e-01 3.081932277745165294e+01 2.943775699634071596e+00 1.141674663763249919e+04 1.233206068342437289e+00 4.627961652481263899e-01 -8.245289274733866303e-02 9.444964565769025100e-01
5.693994279518303229e+05 7.543243556173068187e-01 4.500033996907776279e-02 7.946934281469505423e-01 3.081932311589739015e+01 2.943889158226901781e+00 1.139485196139304571e+04 1.908671783461443949e+00 3.801033247105782831e+00 9.646625751037126717e-01 2.306768845102785903e+00
5.693090628145246301e+05 7.592983656535123860e-01 1.556673015705072050e-02 8.303346062412045869e-01 3.081932147199687222e+01 2.948533693419873369e+00 1.140825665966414635e+04 1.908425786547386593e+00 3.785476266891929953e+00 9.625773183440652359e-01 2.296120372859673964e+00
5.693635683264555410e+05 7.538786277060042229e-01 4.820839026793762722e-02 7.900577974444923379e-01 3.081932275393996434e+01 4.514535981080667781e+00 1.137479835761828690e+04 1.909313426141908021e+00 3.777174180181697594e+00 9.723179289493956157e-01 7.202297349085461375e-01
5.693691113334405236e+05 7.571634007262307842e-01 2.489930949085560410e-02 8.198215233327386109e-01 3.081932163352471576e+01 2.948624931425536833e+00 1.141967467962329647e+04 1.233151569173380757e+00 4.553063506949718287e-01 -8.408581775079454479e-02 9.472851116814816619e-01
5.693329456372844288e+05 7.616949294418354777e-01 5.458206727665872171e-03 8.430800061564078796e-01 3.081932249039750715e+01 2.945795936639481027e+00 1.143193082887961464e+04 1.908197577078212914e+00 3.801687040775955762e+00 9.552150318969492293e-01 2.306673463001306157e+00
5.693629278758590808e+05 7.583419114338127986e-01 2.809466056636789749e-02 8.143851341199487281e-01 3.081932270727605783e+01 2.943467414312779695e+00 1.138419897735191989e+04 1.909653353422880118e+00 3.762825139590651347e+00 9.744608614318854833e-01 2.281297661752053063e+00
5.693569778288744856e+05 7.514233973737588501e-01 6.192210889671821705e-02 7.722568924836822335e-01 3.081932282297913517e+01 2.943869183545344104e+00 1.134339558095131906e+04 1.909213875322273823e+00 3.781267535569125648e+00 9.783234774931054423e-01 2.293950859015569055e+00
5.694392434083457338e+05 7.498972533550669617e-01 7.184037452560024239e-02 7.605616163335662261e-01 3.081932375563421189e+01 2.940332475299274329e+00 1.140052852858251390e+04 1.908440739037393641e+00 3.791159189703009691e+00 9.631979241133654668e-01 2.300220705036193358e+00
5.694250990873151459e+05 7.473930167651690049e-01 8.561878823327304100e-02 7.429044785708819321e-01 3.081932416278077724e+01 4.509815647702144936e+00 1.140667212551125340e+04 1.908629541231140925e+00 3.786698111577592840e+00 9.634968191472462751e-01 7.262480889692234376e-01
5.693654939400493167e+05 7.535993680631614122e-01 5.881898027047231803e-02 7.753416066420888431e-01 3.081932411339656852e+01 2.938978752640798664e+00 1.142957665994185481e+04 1.908913284648733777e+00 3.779067850287552766e+00 9.612839697934790761e-01 2.291671006079223805e+00
5.694222061481290730e+05 7.558136254870880810e-01 3.861689542482869830e-02 8.028593214942951750e-01 3.081932354977638511e+01 2.942425961475674256e+00 1.139201680786800353e+04 1.908669987291137460e+00 3.805579475925760402e+00 9.656273703601183644e-01 2.309994562039643817e+00
5.693692320615812205e+05 7.563194347543593654e-01 3.883551125863249354e-02 8.009153531845046858e-01 3.081932293220146235e+01 2.943943036415438641e+00 1.135428634300998237e+04 1.232782979596413586e+00 4.597887001296774301e-01 -6.974375762669482448e-02 9.456908158053599633e-01
5.693934809377838392e+05 7.544514521627418979e-01 4.937750445675825883e-02 7.881053766113447212e-01 3.081932311977512740e+01 2.942828409787124677e+00 1.139290627272275378e+04 1.908646831242828634e+00 3.800183677459489484e+00 9.650471165305916088e-01 2.306276224161868171e+00
5.694167820766207296e+05 7.479911506584489000e-01 8.030702588973470668e-02 7.497550425925022521e-01 3.081932352065609138e+01 1.370231555487429143e+00 1.133663932041830049e+04 1.909325895258948025e+00 3.782320759845816838e+00 9.801206107923320365e-01 7.242308692883188126e-01
5.694001573085529963e+05 7.559877669406460665e-01 3.857494112216165033e-02 8.024724611417326514e-01 3.081932355236557086e+01 2.942288848683946245e+00 1.136624701967912915e+04 1.232503484836172447e+00 4.624351918421721330e-01 -7.133804513052073581e-02 9.447955358188835362e-01
5.694044981352252653e+05 7.579252237241457246e-01 3.583763793746212734e-02 8.046134035591701039e-01 3.081932401063986759e+01 2.939340026609148726e+00 1.138571627126505882e+04 1.908726185828227173e+00 3.787607811333415953e+00 9.682153824824900612e-01 2.298100776095448605e+00
5.693836769504311960e+05 7.529941068401948545e-01 5.201292309471465536e-02 7.856320023967759969e-01 3.081932314047349308e+01 2.943682122335596230e+00 1.135096694476267658e+04 1.908864109690894928e+00 3.793939857005504290e+00 9.747816362128886025e-01 2.302549406301972468e+00
5.693126401544266846e+05 7.598847563162325347e-01 1.692847695673952921e-02 8.281572616105873363e-01 3.081932219577507226e+01 2.945585031082736727e+00 1.142334006590515673e+04 1.908545200765784156e+00 3.766547892508887774e+00 9.623248347079601528e-01 2.283216715031593846e+00
5.693144064064240083e+05 7.582922684735320384e-01 2.232422557787421338e-02 8.221698222520879007e-01 3.081932248183104761e+01 2.946159891569527289e+00 1.137330383010189689e+04 1.908394736614027254e+00 3.798109647363172137e+00 9.680648708864316720e-01 2.305014448182766351e+00
5.693696090436287923e+05 7.549403508196640411e-01 4.109416813428070497e-02 7.992448279443897796e-01 3.081932253601011595e+01 2.943677474696556384e+00 1.140101477135465211e+04 1.908902721621435372e+00 3.764179720175825583e+00 9.684045019486470229e-01 2.282250040216398990e+00
5.693508575823889114e+05 7.611575135060475450e-01 6.894595671551095872e-03 8.415109933956151922e-01 3.081932191255686604e+01 4.517797892163609497e+00 1.140232589011656819e+04 1.232482080361262611e+00 4.715067216944502926e-01 -7.760362574088650045e-02 2.512871183754072035e+00
5.694103602558566490e+05 7.497143625620119600e-01 7.377742428797680330e-02 7.576845354185517412e-01 3.081932390187645510e+01 2.939970236270191162e+00 1.139711516582869808e+04 1.908676375220530907e+00 3.793066406421618630e+00 9.657452433491735544e-01 2.301769866696230959e+00
5.693782739851353690e+05 7.504268962437754542e-01 7.239955100778294739e-02 7.585770615350932999e-01 3.081932376548875041e+01 2.939355186903317652e+00 1.138003083329683614e+04 1.909319762229773065e+00 3.763904296498370439e+00 9.733249369620338154e-01 2.282169895995195041e+00
5.694059309001348447e+05 7.520775410555569085e-01 6.034543387573477330e-02 7.748917809312020344e-01 3.081932363683072040e+01 2.940898287626614760e+00 1.136790126477506055e+04 1.909033113087163613e+00 3.778922900079512370e+00 9.728857966465616069e-01 2.292325673155859889e+00
5.693444219006724888e+05 7.548544012209749132e-01 4.510659343410229616e-02 7.931529922571785018e-01 3.081932277201458703e+01 2.944486180111181906e+00 1.135034970497457471e+04 1.909409621719783123e+00 3.789121743642295037e+00 9.759045868069604612e-01 2.298952841713491679e+00
5.693202380961481249e+05 7.619081399135936294e-01 5.844007351445763138e-03 8.418593422633524614e-01 3.081932191810636823e+01 2.946335577381971049e+00 1.139362668120413582e+04 1.908852235162462607e+00 3.765403014736875775e+00 9.683210617376357687e-01 2.282891714955939566e+00
5.693851161946639186e+05 7.534961909888820975e-01 5.150950813604734946e-02 7.858992629526474483e-01 3.081932314514800453e+01 2.943189051395533884e+00 1.134687466654443779e+04 1.909335498173735379e+00 3.793091625871453765e+00 9.770094331839078716e-01 2.302193895560730841e+00
5.694450866580393631e+05 7.498536512843119173e-01 8.373356545127573491e-02 7.433639205523349114e-01 3.081932471518775074e+01 2.935558974310255920e+00 1.140685409696903662e+04 1.909141818209652675e+00 3.766307619705915322e+00 9.675502654629716259e-01 2.283616067363762880e+00
5.694536653887117282e+05 7.517276773854260075e-01 6.589485935818205353e-02 7.678269456771789070e-01 3.081932420648463378e+01 2.939118879685086672e+00 1.139017855342300572e+04 1.909164813968020624e+00 3.800429470449409930e+00 9.676606491635367790e-01 2.306654889503140460e+00
5.693324413425567327e+05 7.582356702467367704e-01 2.359741161975682094e-02 8.206289859160341704e-01 3.081932233993124370e+01 2.946274471983524545e+00 1.138283818145021178e+04 1.908442292342724222e+00 3.796958836452203112e+00 9.662379314031860345e-01 2.303965167504569145e+00
5.693222246043108171e+05 7.573597643422207426e-01 3.380848725748839684e-02 8.067640203529236054e-01 3.081932303684630270e+01 4.515095381975295474e+00 1.138583406729858143e+04 1.908702883381848459e+00 3.803830589197150669e+00 9.654227297895023874e-01 7.374928675026753977e-01
5.693313640956135932e+05 7.552273022403258596e-01 3.727743450129151342e-02 8.037657547490549836e-01 3.081932211245726805e+01 2.947063840319389172e+00 1.138493927103039823e+04 1.909155752289102725e+00 3.797086908386674509e+00 9.673801455439396957e-01 2.304019446293076090e+00
5.694226222578119487e+05 7.578940475636221086e-01 3.131079894840526484e-02 8.108707429312690396e-01 3.081932339179568459e+01 2.943425755555138412e+00 1.134042090903691678e+04 1.232630971777255224e+00 4.515758707789041537e-01 -6.853142716145652069e-02 9.486969131305981184e-01
5.694549153871715534e+05 7.528413630218698804e-01 6.044942239797954781e-02 7.745229794033108295e-01 3.081932404719999496e+01 2.938894829695001487e+00 1.140241947538341265e+04 1.232384412025641751e+00 4.707478565173047191e-01 -7.617635822343479801e-02 9.416930690423505057e-01
5.693718057661233470e+05 7.492549230347872458e-01 7.156921127221785306e-02 7.609612089505318755e-01 3.081932373594929331e+01 2.942218029815140135e+00 1.133706618037161388e+04 1.908815333942502024e+00 3.808834787206097250e+00 9.739538328762584740e-01 2.312622520979093821e+00
5.693620786416857736e+05 7.564459929616715872e-01 3.714740116186198565e-02 8.035266309377016025e-01 3.081932292240868065e+01 2.942701119896689033e+00 1.138271759974012275e+04 1.908890382178549894e+00 3.773214097005489709e+00 9.709171950300679033e-01 2.288486454708392515e+00
5.693892029462968931e+05 7.516515330107181869e-01 6.135784309045327900e-02 7.734277885665270524e-01 3.081932337260997556e+01 4.513317789611634545e+00 1.136658745015868044e+04 1.909158223028273982e+00 3.798156782540544896e+00 9.716134370059138492e-01 7.345909124028466852e-01
5.692977989365110407e+05 7.610035916763132624e-01 6.845498184457355847e-03 8.413605100562818739e-01 3.081932191484846584e+01 2.947065348149885189e+00 1.143309425594566528e+04 1.908260009760810227e+00 3.797430098655068864e+00 9.550624680533316146e-01 2.304390059490358578e+00
5.694093156822870951e+05 7.550188587623185565e-01 4.434015369784746752e-02 7.950819320611512975e-01 3.081932306182495651e+01 2.942061658079035968e+00 1.147708261144345124e+04 1.908176304502492648e+00 3.780829051956539288e+00 9.496168194771419380e-01 2.292790634841356479e+00
5.693960571193441283e+05 7.483625050484918884e-01 7.297239223761126103e-02 7.599710634008578491e-01 3.081932316676894601e+01 4.514167884404946207e+00 1.136383576169901789e+04 1.909107672474348538e+00 3.799811256725104336e+00 9.716276723174571694e-01 7.355361431721589849e-01
5.694044073957125656e+05 7.469550518199805644e-01 8.733247012886366512e-02 7.400815848600188485e-01 3.081932381721334480e+01 4.511303399616408250e+00 1.140937136792447745e+04 1.908660209011304287e+00 3.793113025325743237e+00 9.629160432037598971e-01 7.306982880748813525e-01
5.693893605035090586e+05 7.552301854433913775e-01 4.805063475518824012e-02 7.893673453867052769e-01 3.081932347347349577e+01 2.940941228056302759e+00 1.138586684462713856e+04 1.908799256605888894e+00 3.775433509720432124e+00 9.700742244083039312e-01 2.289566848225424778e+00
5.693542305069225840e+05 7.529298349683296587e-01 5.860559785122803483e-02 7.759855233969740196e-01 3.081932381239168350e+01 2.941208008250632666e+00 1.137165267858785955e+04 1.908459218462056128e+00 3.785640120745863868e+00 9.708890001644618906e-01 2.296337480527932406e+00
5.693594748793545878e+05 7.583619145210712675e-01 2.688945892704611845e-02 8.160573308041173535e-01 3.081932260611525720e+01 1.373718014240335128e+00 1.137556478021127259e+04 1.908649441909242128e+00 3.795401850798085341e+00 9.681220418716328657e-01 7.324039675108253711e-01
5.693911787940252107e+05 7.541477915568493007e-01 4.923835417005016646e-02 7.884309479735926995e-01 3.081932309475990550e+01 2.943002541096973790e+00 1.143985967787420668e+04 1.908055961453475335e+00 3.801419316151431804e+00 9.533631493145695579e-01 2.306634710953759271e+00
5.692662918948616134e+05 7.578816829549174239e-01 2.565779915075070555e-02 8.168744411920241255e-01 3.081932169354618978e+01 2.946939649648634418e+00 1.139249474149818161e+04 1.909007630004884160e+00 3.764121989718780537e+00 9.689906863636226220e-01 2.282077358050456972e+00
5.693566801183189964e+05 7.549252513684017174e-01 4.034145387131245208e-02 8.003800621556194095e-01 3.081932254486043732e+01 2.944377655179098330e+00 1.142570891759439837e+04 1.908471348147064761e+00 3.779428406145249664e+00 9.603013287104000817e-01 2.292136134623063981e+00
5.694048435852321563e+05 7.537400208389448686e-01 5.640982728193918994e-02 7.789275954852993289e-01 3.081932399690172986e+01 2.939438814774110842e+00 1.143573179224487103e+04 1.908945387915354175e+00 3.789627098385687010e+00 9.585758489104108104e-01 2.299027647706446409e+00
5.693055383759734686e+05 7.594353685458299363e-01 1.552379459220940700e-02 8.305296493242257938e-01 3.081932158176536163e+01 1.376661174523004183e+00 1.144062427912305247e+04 1.908692347704073367e+00 3.780375888063228107e+00 9.571945394208011271e-01 7.216245989801945981e-01
5.692468598196083913e+05 7.633502518351619193e-01 -1.046356847375770616e-02 8.624993227843309462e-01 3.081932085317444958e+01 2.951444145652406537e+00 1.138725535052424493e+04 1.908540258188419880e+00 3.800570907341476623e+00 9.649821440864156941e-01 2.306663547261271319e+00
5.693416769918850623e+05 7.551986279338992469e-01 4.145240730107214999e-02 7.980286646833428810e-01 3.081932285738033528e+01 2.945392250089941211e+00 1.136075449907318398e+04 1.908699701682125660e+00 3.810320085525234823e+00 9.696872922297899988e-01 2.313119757962981637e+00
5.693689729579467094e+05 7.570833078253830228e-01 3.498737361236578525e-02 8.060260788457512815e-01 3.081932332431223287e+01 4.512848904931276550e+00 1.138365535278570133e+04 1.908760443083244773e+00 3.784703723286111821e+00 9.687376933473222929e-01 7.253695475542402127e-01
5.693644207734924275e+05 7.539617315138569253e-01 5.456693442448873332e-02 7.810051339911073809e-01 3.081932357020559010e+01 4.511657189329580930e+00 1.140712912734769088e+04 1.908733228445826935e+00 3.788802522559861163e+00 9.631459656578431616e-01 7.276745273818809867e-01
5.693991113437996246e+05 7.570044043576824588e-01 3.272696213227180989e-02 8.096901396862327127e-01 3.081932310255510643e+01 2.943495385509315110e+00 1.136754066160255206e+04 1.908952211530701382e+00 3.795560025494358225e+00 9.716745851960999492e-01 2.303432361294634134e+00
5.693899473834540695e+05 7.538227490702116285e-01 5.470499414202981137e-02 7.810325034887504181e-01 3.081932388905006093e+01 2.940408275186801035e+00 1.138712190650571392e+04 1.232601242987354739e+00 4.639869672986746130e-01 -7.589475526657678273e-02 9.442303909909920412e-01
